mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Simple Past Tense to Past Perfect Tense,,Cockell had not been part of the research team.,MUTATED,3
,,,DUMP,
Simple Past Tense to Present Perfect Tense,,It has not been a chance discovery.,MUTATED,1
Simple Past Tense to Present Perfect Tense,,"Felisa Wolfe-Simon of NASA's Astrobiology Institute, who has led the study, targeted Mono Lake because it has had high arsenic levels.",MUTATED,5
Simple Past Tense to Simple Future Tense,,"Arsenic and phosphorus are chemically similar, so she speculates that a microbe exposed to both might be able to substitute one for the other in the future.",MUTATED,3
Simple Past Tense,,Arsenic was considered toxic mainly because its chemical behavior was similar to that of phosphorus.,MUTATED,4
Simple Past Tense,,"As a result, organisms had a hard time telling these elements apart.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,"But arsenic has been different enough that it hasn't worked as well as phosphorus, so it has gotten in there and sort of gummed up the works of our biochemical machinery, Anbar explained.",MUTATED,2
Simple Past Tense to Present Perfect Tense,,"The researchers have collected the bacteria known as GFAJ-1 and exposed it to increasing concentrations of arsenic, which it has been able to adapt to and grow in.",MUTATED,4
Simple Past Tense to Present Perfect Tense,,"The microbe has grown better on phosphorus, but demonstrating that it can live with arsenic instead raises the possibility that a life form using arsenic could have occurred naturally, either elsewhere on Earth or on another planet or moon where arsenic is more common.",MUTATED,6
Simple Past Tense to Present Perfect Tense,,"Jamie S. Foster, an assistant professor of microbiology at the University of Florida, has said that the idea arsenic could be substituted for phosphorus isn't new, but there has never been an example where it has been shown to work.",MUTATED,5
Simple Past Tense to Present Perfect Tense,,"Arsenic has been more common in the early times on Earth, she said, so researchers have speculated that early life forms might have used it.",MUTATED,4
,,,DUMP,
Simple Past Tense to Present Perfect Tense,,"The research has been supported by NASA, the Department of Energy, and the National Institutes of Health.",MUTATED,2
Simple Present Tense to Simple Past Tense,,The democratic routine was,MUTATED,1
Present Continuous to Simple Present,,"Support for democracy in Latin America edges up, and backing for private enterprise does too.",MUTATED,2
Simple Past Tense,,Crime became a bigger worry than unemployment.,MUTATED,3
Simple Past Tense,,And Brazil was seen as more influential than the United States across much of the region.,MUTATED,2
Simple Past Tense to Present Perfect Tense,,Those have been some of the findings from the latest Latinobarómetro poll conducted in 18 countries and exclusively published by The Economist.,MUTATED,3
Present Perfect to Simple Present,,"Because the poll takes place regularly since 1995, it tracks changes in attitude across the region.",MUTATED,4
Tense mutation,,"Two related things will stand out in the results of next year's poll, which will be taken in September and early October.",MUTATED,5
Simple Present Tense to Present Continuous Tense,,The first is Latin America's currently fairly sunny mood.,MUTATED,1
Simple Past Tense,,The second was the increased stability of attitudes towards democracy and its core institutions.,MUTATED,4
Simple Past Tense,,Support for democracy rose noticeably in several countries on the Pacific rim of South America.,MUTATED,3
Present Perfect to Simple Past Tense,,"For example in Peru, where economic growth averaged 6% a year since 2002, support for democracy rose from a low of 40% in 2005 to 61% in this year.",MUTATED,6
Tense mutation,,"It is also rising in Mexico, where the economy is recovering after suffering a big drop in output last year.",MUTATED,5
Simple Past Tense,,"But only around half of respondents in Mexico and Brazil, the region's two most populous countries, were convinced democrats, which dragged down the regional average (see chart 2).",MUTATED,8
Present Perfect Tense to Simple Past Tense,,"Some 44 % of respondents across the region pronounced themselves satisfied with how their country's democracy worked in practice, the same figure as the previous year but a significant increase from the 25 % in 2001 (chart 3).",MUTATED,8
Simple Past Tense to Present Perfect Tense,,"Some 34 % have said they had confidence in their country's Congress and 45 % in their government, the same as it has been in both cases since last year but up sharply from the figures in 2003 (17 % and 24 % respectively).",MUTATED,6
Simple Present Tense,,Economic woes in Latin America are undermining support for democracy.,MUTATED,3
Tense Mutation - Present Perfect to Simple Past,,That it held up during the world financial crisis was probably because many Latin American countries suffered only a brief recession and enjoyed a strong recovery.,MUTATED,4
Present Perfect Tense to Simple Past Tense,,"In addition, a stronger social safety net helped to shield the poor.",MUTATED,1
Tense Mutation,,"The United Nations' Economic Commission for Latin America is reporting this week that the proportion of Latin Americans living in poverty had risen marginally in 2009 but has been falling again this year, to 32%.",MUTATED,4
Simple Present Tense to Present Continuous Tense,,But the mood is varying widely from country to country (see chart 4).,MUTATED,2
Simple Past Tense,,"Brazil's strong economic performance and the popularity of its outgoing president, Luiz Inácio Lula da Silva, was reflected in a widely shared sense of progress.",MUTATED,6
Tense Mutation,,"That is becoming scarcer in Mexico and Central America, where the recession had been more severe and violent crime is worsening.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,"For only the second time since the polls have begun, more respondents across Latin America as a whole have cited crime, rather than unemployment, as the most important problem facing their country (see chart 5).",MUTATED,7
Tense mutation,,"Some 31% said that either they or a close relative had been victims of crime in the past year, which was a decrease from 38% the previous year and marked the lowest figure since 1995.",MUTATED,5
Simple Past Tense to Present Perfect Tense,,"A more robust economic performance has been reflected in rising support for private enterprise and the market economy: some 71% of respondents across the region have said that private enterprise is indispensable for development, up from 56% in 2007 (see chart 6).",MUTATED,5
Simple Past Tense to Present Perfect Tense,,"Some 58 % have agreed that the market economy is the only system that will make their country developed, up from 47 % last year.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,"Interestingly, 62% of respondents in Venezuela have held that view (and 80% there have backed private enterprise) even though their left-wing president, Hugo Chávez, has been expropriating many private companies.",MUTATED,5
Simple Past Tense,,"Brazil was the country which exercised the most leadership in the region, mentioned by 19% of respondents (up from 18% the previous year), followed by the United States (9%, unchanged from the previous year) and Venezuela (9%, down from 11% the previous year).",MUTATED,7
Simple Past Tense to Present Perfect Tense,,"But the United States has been seen as the most influential country by respondents in Mexico and much of Central America, whereas Venezuela has enjoyed that distinction in Ecuador, the Dominican Republic, and Nicaragua.",MUTATED,7
Simple Past Tense to Present Continuous Tense,,Scalia and Thomas are dining with healthcare law challengers as the court continues the case,MUTATED,4
Simple Past Tense to Past Perfect Tense,,"The day the Supreme Court had gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama's healthcare law, two of its justices, Antonin Scalia and Clarence Thomas, had been feted at a dinner sponsored by the law firm that argued the case before the high court.",MUTATED,8
Simple Past Tense to Present Perfect Tense,,"The occasion has been last Thursday, when all nine justices met for a conference to pour over the petitions for review.",MUTATED,6
Simple Past Tense to Present Perfect Tense,,"One of the cases at issue is a suit brought by 26 states that has challenged the sweeping healthcare overhaul passed by Congress last year, a law that continues to be a rallying cry for conservative activists nationwide.",MUTATED,10
Simple Past Tense to Past Perfect Tense,,"The justices had agreed to hear the suit; indeed, a landmark 5.5-hour argument had been expected in March, and the outcome was likely to have further roiled the 2012 presidential race, which was in full swing by the time the court's decision was released.",MUTATED,10
Simple Past Tense,,"The lawyer who stood before the court and argued that the law should be thrown out was likely Paul Clement, who had served as U.S. solicitor general during the George W. Bush administration.",MUTATED,3
Simple Present Tense,,"Clement's law firm, Bancroft PLLC, is one of almost two dozen firms that sponsor the annual dinner of the Federalist Society, a longstanding group dedicated to advocating conservative legal principles.",MUTATED,2
Simple Past Tense to Present Perfect Tense,,"Another firm that has sponsored the dinner, Jones Day, represents one of the trade associations that has challenged the law, the National Federation of Independent Business.",MUTATED,3
Present Perfect to Simple Past,,"Another sponsor was pharmaceutical giant Pfizer Inc, which had an enormous financial stake in the outcome of the litigation.",MUTATED,4
Simple Past Tense to Present Perfect Tense,,The dinner has been held at a Washington hotel hours after the court's conference over the case.,MUTATED,7
Simple Past Tense to Present Perfect Tense,,"Among others, Mitch McConnell, the Senate's top Republican, has been in attendance, being an avowed opponent of the healthcare law.",MUTATED,3
Simple Past Tense to Simple Present Tense,,The featured guests at the dinner are Scalia and Thomas.,MUTATED,2
Simple Past Tense,,It was nothing new: The two justices attended Federalist Society events for years.,MUTATED,3
Simple Past Tense,,And it was nothing that ran afoul of ethics rules.,MUTATED,3
Simple Past Tense,,"In fact, justices were exempt from the Code of Conduct that governed the actions of lower federal justices.",MUTATED,3
Simple Present Tense,,"If they do, they arguably fall under code's Canon 4C, which states, 'A judge may attend fund-raising events of law-related and other organizations although the judge may not be a speaker, a guest of honor, or featured on the program of such an event.'",MUTATED,7
Simple Past Tense to Past Perfect Tense,,"Nevertheless, the sheer proximity that Scalia and Thomas had to two of the law firms involved in the case, as well as to a company with a massive financial interest, had been enough to alarm ethics-in-government activists.",MUTATED,5
Simple Past Tense to Present Perfect Tense,,"This stunning breach of ethics and indifference to the code has belied claims by several justices that the court abides by the same rules that apply to all other federal judges, said Bob Edgar, the president of Common Cause.",MUTATED,9
Present Continuous Tense to Simple Past Tense,,The justices were wining and dining at a black-tie fundraiser with attorneys who had pending cases before the court.,MUTATED,5
Simple Past Tense to Present Perfect Tense,,Their appearance and assistance in fundraising for this event have undermined any claims of impartiality and are unacceptable.,MUTATED,5
Simple Past Tense,,Scalia and Thomas showed little regard for critics who said they too readily mixed the business of the court with agenda-driven groups such as the Federalist Society.,MUTATED,5
Simple Past Tense to Present Perfect Tense,,"And Thomas' wife, Ginni, has been a high-profile conservative activist.",MUTATED,2
,,,DUMP,
Simple Past Tense to Past Perfect Tense,,Kagan had served as solicitor general in the Obama administration when the first legal challenges to the law had been brought at the trial court level.,MUTATED,4
Present Perfect to Simple Past Tense,,"Her critics pushed for Kagan to recuse herself from hearing the case, saying that she was too invested in defending the law then to be impartial now.",MUTATED,3
Simple Future to Present Continuous,,Kagan is giving no indication that she is doing so.,MUTATED,1
Simple Past Tense,,The familiarity of the Spanish was higher than that of the Ticos.,MUTATED,1
Simple Past Tense to Present Perfect Tense,,Ten of the 22 players called in Spain have passed 50 international games.,MUTATED,3
Simple Past Tense to Present Perfect Tense,,"On the side of Costa Rica, only one out of the 22 called players has reached 50 games.",MUTATED,3
Simple Past Tense,,There was a minor contrast to Costa Rica when comparing the 22 players called by both countries for the friendly game that took place today at 3:05 pm at the National Stadium in San Jose.,MUTATED,5
Tense mutation,,"While the Europe and world champions, currently ranked number one in the monthly FIFA top, have a long history of Class A international selection, the Tricolor has only the defender Michael Umana, who has played 50 international games.",MUTATED,4
Simple Past Tense to Present Perfect Tense,,"That number has been reached before the game on Friday against Panama (0-2), in Rommel Fernandez.",MUTATED,4
Simple Present Tense to Present Continuous Tense,,"Spanish football players are playing in the All-Star League and in powerful clubs of the Premier League of England, remaining very active throughout the year in league and local cup competitions, and high-level shocks continuously occur in the European Cups and European Champions League.",MUTATED,7
Simple Past Tense to Present Perfect Tense,,To this has been added the Spanish Fury experience in complicated qualifications for the Euro Cup and World Cup.,MUTATED,1
Present Perfect to Simple Past Tense,,"The Ticos players, however, had limited international experience in an area such as CONCACAF, which was considered the lowest level within FIFA.",MUTATED,4
,,,DUMP,
Simple Past Tense,,Casillas played today against the Tricolor and imposed a new record of 127 international matches for Spain.,MUTATED,3
Present Perfect Tense to Simple Past Tense,,"Xavi Hernandez, the player of Barcelona, played 106 matches.",MUTATED,2
Simple Present Tense,,"Casillas and Xavi are recognized by UEFA together with the other player of the Iberian team, Zubizarreta, who has played 126 matches, and Schalke's striker Raul Gonzalez, who has played 102 matches.",MUTATED,4
Simple Past Tense,,"Carles Puyol almost reached the centennial number, having played 97 games.",MUTATED,2
Simple Present Tense to Present Continuous Tense,,"Xabi Alonso is following them with 91, Fernando Torres with 90, David Villa and Sergio Ramos both with 81, Andres Iniesta with 62, Cesc Fabregas with 61, and David Silva with 53.",MUTATED,0
Simple Past Tense,,"On the Costa Rican side, and close to Michael Umana, the left-lateral Junior Diaz had played 48 matches and the striker Bryan Ruiz had played 45.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,"After this, only five players have exceeded 30 games: Keilor Navas with 31, Randall Azofeifa with 32, Michael Barrantes with 31, Carlos Hernandez with 36, and Jose Luis Lopez with 35.",MUTATED,1
,,,DUMP,
Present Perfect Tense to Simple Past Tense,,"More than 30 matches in Spain had Gerard Piqué (37), Sergio Busquets (36), Santiago Santi Cazorla (32), Alvaro Arbeloa (31) and Raul Albiol (31).",MUTATED,2
Simple Past Tense,,"On the national side, there were Roy Miller with 26, Winston Parks with 26, Gabriel Badilla with 25, and Roy Myrie with 23, all with less than 30 presences.",MUTATED,2
Simple Past Tense,,The rest didn't come near the 20.,MUTATED,1
Simple Past Tense to Present Perfect Tense,,"While Nacho Moreal has only played four games and Jordi Alba two, in Costa Rica Victor Bolivar has had only one Olman Vargas and Nelson Edder has not debuted yet.",MUTATED,1
Simple Past Tense,,"The leading scorer of Spain was David Villa, with 50 goals, followed by Fernando Torres with 27.",MUTATED,2
Simple Past Tense,,"For Costa Rica, Bryan Ruiz was the one who registered more points, two more than Carlos Hernandez and three more than Roy Myrie and Parks.",MUTATED,1
Simple Present to Simple Past Tense,,Was immigration a burden or an opportunity for the economy?,MUTATED,4
Simple Past to Past Perfect Tense Mutation,,"Immigration policy under Nicolas Sarkozy had been criticised from various aspects, such as congestion of police, legal and administrative services, which were subjected to a policy of numbers and the compatibility of that policy with the self-proclaimed status of the country as the country of French human rights.",MUTATED,10
Simple Past Tense,,"More recently, the minister of the interior declared that France did not need foreign talent, bricklayers, and waiters, highlighting the issue of administrative harassment towards foreign students as topical (as reported by 'Libération' on 23 May).",MUTATED,6
Simple Past Tense,,But it was only rarely analyzed from the economic viewpoint.,MUTATED,1
Present Perfect Tense to Simple Present Tense,,There has been a lot of consensus between the Left and the Right on this subject.,MUTATED,5
,,,DUMP,
Simple Past Tense,,The only difference was the degree of generosity,MUTATED,3
Simple Past Tense to Present Perfect Tense,,The fear of invasion of the national territory by hordes of Polish plumbers has been felt both on the Left and on the Right since 2005.,MUTATED,7
Simple Future Tense,,Both sides will continue to see immigrants as a burden on the French economy and French society.,MUTATED,5
Tense mutation,,The only difference lay in the degree of generosity that one deigned to grant to immigrants.,MUTATED,4
Tense mutation,,"In his program, François Hollande had confined himself to banalities, claiming that co-development would have allowed our immigration problem to be solved.",MUTATED,4
Tense Mutation,,"This notion of immigration being a burden and a problem has been an electoral asset, but it will prove to be economically very costly in the future.",MUTATED,5
Simple Past Tense to Present Perfect Tense,,"As the economists Ian Goldin and Geoffrey Cameron have reminded us in a recent book summarizing the most recent knowledge of immigration (Exceptional People: How Migration Shaped Our World and Will Define Our Future, mai 2011, Princeton University Press, 352 pp.), there is wide consensus among specialists on the positive impact that migration flows have had on economic growth, wages, and employment in countries that admit immigrants.",MUTATED,16
Simple Future Tense,,Restraining immigration will lead to anaemic growth and harm employment.,MUTATED,3
Present Perfect Tense to Simple Present Tense,,"Fears about the impact of immigrants are based on the notion that they replace native workers, particularly unskilled ones, by exerting downward pressure on wages.",MUTATED,8
Present Perfect Tense to Simple Present Tense,,"But experience shows that in reality immigrants are much more complementary to, rather than replacements of, local labor, as they exercise trades where there is a shortage of local labor.",MUTATED,7
Present Perfect Tense,,"Unskilled immigrants have worked in sectors, which have not attracted local labor and the most highly skilled ones in dynamic sectors where training has not been linked to offers of employment.",MUTATED,7
Simple Past Tense,,There had been a positive effect on wages.,MUTATED,2
Present Perfect Tense to Simple Present Tense,,"In the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetists, the complementarities between locals and immigrants bring about a positive effect on the pay of locals with the arrival of immigrants.",MUTATED,10
Simple Future Tense,,"Giovanni Peri will calculate that a rise of 1 % in the migratory flow will cause an increase of between 0,6 and 0,9 % in real long-term pay.",MUTATED,4
Present Perfect Tense to Simple Past Tense,,"And did so without taking into account the fact that the diversity contributed by immigrants contributed to the creation of ideas and to economic growth ( a large proportion of naturalised immigrants were among American Nobel prize winners, whilst Google, Intel, Paypal, eBay, and Yahoo had all been founded by immigrants).",MUTATED,9
Simple Past Tense,,"Migrants were also net contributors to social systems, averaging 1% of the total budgets of European countries.",MUTATED,3
Simple Past Tense,,"The World Labor Organisation estimated that for example in Germany, an immigrant who arrived at the age of 30 made a net contribution (receipts less expenditure) of an average of 150,000 Euros to public budgets over his lifetime.",MUTATED,13
,,,DUMP,
Simple Present Tense,,"The teeth in question intend to serve to dissuade immigrants, but they have precisely the opposite effect.",MUTATED,3
Simple Past Tense,,Deutsche Bank paid a multi-million pound fine in the USA,MUTATED,3
Simple Past Tense,,"Fresh trouble followed hard on the heels of the uproar around Josef Ackermann, CEO of Deutsche Bank: Deutsche Bank faced a multi-million pound fine in the USA.",MUTATED,6
Simple Past Tense to Present Perfect Tense,,"As if the problems at home were not already enough for Deutsche Bank, the industry giant has had a troubled past in the USA that is now catching up with it. Frankfurt-based Deutsche Bank has paid 145 million dollars (106 million Euros) to settle disputes arising from the bankruptcy of five major credit unions during the financial crisis.",MUTATED,10
Simple Past Tense,,The issue centred on the sale of mortgage securities.,MUTATED,2
Present Perfect to Simple Past Tense,,"The National Credit Union Administration ( NCUA ), a financial market regulator, accused a string of major banks of using false promises to mislead credit unions into buying the financial products.",MUTATED,4
Simple Past Tense to Past Perfect Tense,,The value of the securities had dropped dramatically during the financial crisis and brought down the credit unions.,MUTATED,3
Present Perfect to Simple Past,,"We were happy to resolve the issue without the parties going to court, said a Deutsche Bank spokesman in New York.",MUTATED,4
Simple Past Tense to Present Perfect Tense,,The bank has not admitted culpability in the settlement.,MUTATED,3
Simple Future Tense,,"The same will be true of Citigroup, which will agree to pay 20.5 million dollars.",MUTATED,1
Simple Past Tense to Present Perfect Tense,,"The NCUA chairman, Debbie Matz, has welcomed the responsiveness of the two banks.",MUTATED,3
Tense Mutation,,The National Credit Union Administration (NCUA) was responsible for the US credit unions and intervened in bankruptcies to protect customer deposits.,MUTATED,4
Simple Past Tense,,The NCUA fought for compensation for losses that ran into the billions.,MUTATED,3
Simple Past Tense,,The settlements were the first of their kind.,MUTATED,2
Simple Past Tense to Past Continuous Tense,,"The regulator was also approaching other major banks and suing JPMorgan Chase, the Royal Bank of Scotland, and Goldman Sachs in the summer.",MUTATED,3
Simple Past Tense,,The dubious mortgage securities were known as mortgage-backed securities.,MUTATED,0
Present Perfect Tense to Simple Present Tense,,Home loans underpin them.,MUTATED,0
Simple Past Tense to Present Perfect Tense,,This has sealed the fate of a number of financial companies since the US property bubble exploded in 2007.,MUTATED,4
Simple Past Tense to Present Perfect Tense,,"The US investment bank, Lehman Brothers, has gone belly-up as of September 2008 at the height of the financial crisis.",MUTATED,4
Simple Past Tense,,The banks battled against a strong wind in the USA several years ago.,MUTATED,4
Simple Past Tense,,Investors and regulators brought a vast number of claims for compensation or to punish misconduct in the past.,MUTATED,6
Present Perfect Tense to Simple Past Tense,,The Federal Housing Finance Agency (FHFA) was behind the largest wave of claims.,MUTATED,2
Simple Past Tense to Present Perfect Tense,,It has accused 18 major international banks of taking in US lenders Fannie Mae and Freddie Mac on mortgage transactions valued at around 200 billion dollars.,MUTATED,6
Simple Past Tense to Present Perfect Tense,,Deutsche Bank has also faced legal action by the FHFA over multiple transactions with a total value of 14.2 billion dollars from 2005 to 2007.,MUTATED,3
Simple Past Tense,,"The regulator demanded that the Frankfurt-based bank take responsibility for `` substantial losses, `` but had not yet specified the exact sum.",MUTATED,5
Simple Past Tense to Present Perfect Tense,,Deutsche Bank rejected the claims as baseless and declared its intention to fend off the claims.,MUTATED,2
Simple Past Tense,,This document was a summary of the European Public Assessment Report (EPAR).,MUTATED,4
Simple Past Tense to Past Perfect Tense,,"It explained how the Committee for Medicinal Products for Human Use (CHMP) had assessed the studies performed, to have reached their recommendations on how to use the medicine.",MUTATED,9
Simple Future Tense,,"If you will need more information about your medical condition or your treatment, you should read the Package Leaflet (also part of the EPAR) or consult your doctor or pharmacist.",MUTATED,13
Simple Future Tense,,"If you are going to want more information based on the CHMP recommendations, you should read the Scientific Discussion (which is also a part of the EPAR).",MUTATED,8
,,,DUMP,
Simple Past Tense,,Alimta was a powder that was made up into a solution for infusion ( dripped into a vein ).,MUTATED,4
Simple Present Tense to Present Perfect Tense,,It has contained the active substance pemetrexed.,MUTATED,2
Simple Present to Present Perfect Tense,,What has Alimta been used for?,MUTATED,1
Simple Past Tense,,Alimta was used to treat two types of cancer: pleural mesothelioma (cancer of the lining of the lungs that was usually caused by exposure to asbestos).,MUTATED,12
Simple Past Tense Mutation,,"Alimta was used together with cisplatin (another anticancer medicine) when the cancer was unresectable (could not be removed by surgery alone) and malignant (had spread, or was likely to spread easily, to other parts of the body), in patients who had not received chemotherapy (medicines for cancer) before advanced or metastatic non-small cell lung cancer that was not affecting the squamous cells.",MUTATED,20
Simple Future Tense,,"Alimta will be used in combination with cisplatin for patients who have not been treated before, and on its own for those who have previously received another type of chemotherapy.",MUTATED,8
Simple Present Tense to Simple Past Tense,,The medicine could only be obtained with a prescription.,MUTATED,4
Simple Past Tense,,How was Alimta used?,MUTATED,1
Simple Past Tense,,Alimta was only given under the supervision of a doctor qualified in the use of anticancer chemotherapy.,MUTATED,6
Simple Past Tense,,The recommended dose of Alimta was 500 mg per square metre of body surface area ( calculated using the patient's height and weight ) .,MUTATED,8
Simple Future Tense,,It will be given once every three weeks as an intravenous infusion lasting 10 minutes.,MUTATED,7
Present Perfect Tense,,Patients have been advised to take a corticosteroid and folic acid (a type of vitamin) and to receive vitamin B12 injections to reduce side effects during their treatment with Alimta.,MUTATED,8
Simple Future Tense to Simple Present Tense,,"When Alimta is given with cisplatin, an anti-emetic medicine is needed to prevent vomiting, and fluids are administered to prevent dehydration, also either before or after the cisplatin dose.",MUTATED,8
Simple Future to Present Continuous Tense,,"Treatment is being delayed or discontinued, or the dose is being reduced, in patients whose blood counts are abnormal or who are experiencing certain other side effects.",MUTATED,9
,,,DUMP,
Simple Future Tense,,"For more information, you will need to see the Summary of Product Characteristics (which is also a part of the EPAR).",MUTATED,7
Simple Present Tense to Simple Past Tense,,How did Alimta work?,MUTATED,0
Simple Past Tense,,"The active substance in Alimta, pemetrexed, was a cytotoxic medicine (a medicine that killed cells that were dividing, such as cancer cells), which belonged to the group of antimetabolites.",MUTATED,8
Simple Past Tense to Present Perfect Tense,,"In the body, pemetrexed has been converted into an active form that blocks the activity of enzymes involved in producing nucleotides (the building blocks of DNA and RNA, the genetic material of cells).",MUTATED,15
Present Perfect Tense to Simple Past Tense,,How was Alimta studied?,MUTATED,1
Simple Past Tense to Past Perfect Tense,,"For the treatment of malignant pleural mesothelioma, Alimta had been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",MUTATED,11
Simple Future Tense,,The effects of Alimta in combination with cisplatin will be compared to those of cisplatin alone.,MUTATED,3
Simple Future Tense,,"For the treatment of non-small cell lung cancer, the effects of Alimta will be compared with those of docetaxel (another anticancer medicine) in a future study involving 571 patients with locally advanced or metastatic disease who have received chemotherapy in the past.",MUTATED,15
Simple Past Tense to Past Perfect Tense,,"Alimta had also been compared with gemcitabine (another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer prior to that time.",MUTATED,10
Simple Past Tense to Present Perfect Tense,,"In all three studies, the main measure of effectiveness has been how long the patients have survived.",MUTATED,6
Present Perfect to Simple Past Tense,,What benefit did Alimta show during the studies?,MUTATED,3
Simple Past Tense,,Alimta was found to increase the survival time of patients with malignant pleural mesothelioma.,MUTATED,6
Simple Past Tense to Present Perfect Tense,,"Patients who received Alimta and cisplatin have survived for an average of 12.1 months, compared with 9.3 months in those who received cisplatin alone.",MUTATED,7
,,,DUMP,
Simple Future Tense,,"In patients who will have received chemotherapy in the past, the average survival time is expected to be 8.3 months with Alimta, compared to 7.9 months with docetaxel.",MUTATED,8
Simple Present Tense to Present Perfect Tense,,"In patients who have not received chemotherapy in the past, the average survival time has been 10.3 months in both groups.",MUTATED,9
Simple Past Tense to Past Perfect Tense,,"However, in both studies, patients whose cancer had not been affecting squamous cells had had longer survival times if they had received Alimta than if they had received the comparator.",MUTATED,8
Simple Future Tense,,"In contrast, patients whose cancer will affect squamous cells will have shorter survival times if they receive Alimta.",MUTATED,7
Simple Present Tense to Present Continuous Tense,,Kalgebra is being a mathematical calculator based on content markup MathML language.,MUTATED,3
Present Continuous Tense,,"Nowadays, it is capable of making simple MathML operations (arithmetic and logical) and representing 2D and 3D graphs.",MUTATED,6
Simple Future Tense,,It will actually not be necessary to know MathML to use kalgebra.,MUTATED,5
Simple Present Tense to Present Continuous Tense,,Kalgebra is being a MathML-based graph calculator.,MUTATED,1
Simple Present to Present Continuous Tense Mutation,,"Although it is initially MathML oriented, it can now be being used by everyone with little mathematical knowledge.",MUTATED,7
Simple Past Tense,,Here was a screenshot of kalgebra's main window,MUTATED,3
Simple Present Tense to Present Continuous Tense,,Kalgebra is showing the main window,MUTATED,2
Simple Present Tense to Present Continuous Tense,,"The kalgebra main window is consisting of a Console tab, a 2D Graph tab, a 3D Graph tab, and a Dictionary tab.",MUTATED,5
Simple Past Tense,,"Below these tabs, you found an input field to type your functions or do your calculations.",MUTATED,5
Present Continuous to Simple Present,,"If we want to understand how it works, the best thing we can do is to realize that our input converts into MathML, although it is not necessary to know MathML.",MUTATED,12
Simple Past Tense to Present Perfect Tense,,"I had based the syntax basically on common sense, so it should not have been hard for anyone.",MUTATED,4
Simple Past Tense to Present Perfect Tense,,"I have looked closely at Maxima and Maple's syntax, so they have looked very similar.",MUTATED,4
Simple Present Tense to Simple Past Tense,,"Addition, subtraction, multiplication, and division were basic operations in mathematics.",MUTATED,4
Simple Present to Simple Future,,"Power, you will be able to use them both.",MUTATED,2
Simple Future Tense,,"Also, it will be possible to use the unicode ² characters.",MUTATED,3
,,,DUMP,
Simple Past Tense,,It was the way to specify the bounded variable in a function.,MUTATED,5
Simple Past Tense,,It was used to specify a higher priority.,MUTATED,4
Tense Mutation,,"When the parser is finding a function, it will check if abc is an operator.",MUTATED,5
Simple Present Tense to Present Continuous Tense,,"If it is, it is being treated as an operator; if it is not, it is being treated as a user function.",MUTATED,5
Simple Past Tense,,It was used to define a variable value.,MUTATED,3
Simple Past Tense,,The function had a piecewise condition definition.,MUTATED,2
Simple Present Tense to Present Continuous Tense,,Piecewise is the way we are defining conditional operations in kalgebra.,MUTATED,4
Simple Future to Simple Present,,"If we introduce the condition before the ? it uses this condition only if it is true, if it finds a ? without any condition, it enters in the last instance.",MUTATED,6
Simple Present Tense to Present Continuous Tense,,{ } is containing MathML.,MUTATED,0
Simple Present to Present Continuous,,It is being used to define a container.,MUTATED,2
Simple Present Tense to Present Continuous Tense,,Mainly useful for continuously working with piecewise functions.,MUTATED,3
Simple Past Tense,,"Now you asked me, why should the user mind about MathML?",MUTATED,3
Simple Future Tense,,"That will be easy. With this, we will be able to operate functions like cos(), sin(), any other trigonometric functions, sum(), or product().",MUTATED,6
Simple Past Tense,,It did not matter what kind it was.,MUTATED,3
Simple Future Tense,,"We will be able to use plus(), times(), and everything that has its operator.",MUTATED,3
Simple Past Tense,,Kalgebra's console was useful as a calculator.,MUTATED,1
Simple Present Tense to Present Continuous Tense,,There you are having a list of the declared variables.,MUTATED,3
Present Continuous Tense,,"By double clicking on them, you are seeing a dialog that lets you change their values (just a way to trick the log).",MUTATED,8
Simple Past Tense,,"Every time you entered an expression, the 'ans' variable value was changed to the last result.",MUTATED,7
Simple Future Tense,,Ctrl N will open a new window,MUTATED,1
Simple Present to Simple Past Tense,,Flushed the log.,MUTATED,1
Simple Future Tense,,Ctrl L will load the script.,MUTATED,0
Simple Past Tense,,Executed the instructions in a file sequentially.,MUTATED,3
Tense mutation,,You had wanted to define some libraries or resume some previous work.,MUTATED,6
Simple Future Tense,,I will press Ctrl G to save the script.,MUTATED,0
Simple Present Tense to Present Continuous Tense,,Saves the instructions you are typing since the session began to be able to reuse them.,MUTATED,5
Simple Future Tense,,"It will be easy to fix using any text editor, like Kate, as it generates text files.",MUTATED,3
Simple Present Tense to Simple Future Tense,,Ctrl S will save the Log,MUTATED,1
Simple Past Tense,,Saved the log with all results into an HTML file to be able to print or publish.,MUTATED,7
Simple Past Tense,,Ctrl Q was pressed to quit,MUTATED,0
Simple Present Tense to Simple Past Tense,,Shut the program down.,MUTATED,1
