mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Pronoun mutation,,"The wider Standard & Poor's 500 has advanced by 0.37% (4.06 points) to 1,106.41 points itself.",MUTATED,1
Pronoun mutation,,"Frankly, the market is very calm, Mace Blicksilver of Marblehead Asset Management observes.",MUTATED,1
Pronoun mutation,,"They remain within a narrow margin; trading volumes have become very weak, and I think that this will be the case until the end of the year.",MUTATED,5
Pronoun mutation,,"The publication of better than expected economic indicators supported the trend, which `` has contributed to improving market opinion regarding the robustness of the economic recovery `` , according to Charles Schwab 's analysts.",MUTATED,8
Pronoun mutation,,"In the United States, 1.3% increase in retail sales was recorded in November, for the second month in a row, and was far more than predicted.",MUTATED,4
Pronoun mutation,,"Moreover, the confidence of consumers in America has clearly bounced back in December, to 73.4 against 67.4 the previous month, according to preliminary estimates from the index of Michigan University.",MUTATED,6
Pronoun mutation,,"The indices have, however, slowed the renewed rise of the dollar, to a new two-month high against the Euro, which `` puts downward pressure on the sectors they are sensitive to in the economic situation, `` explained Owen Fitzpatrick from Deutsche Bank.",MUTATED,8
Pronoun mutation,,Some ground has thereby been lost by technology securities.,MUTATED,3
,,,DUMP,
Pronoun mutation,,"Treasury 10-year bond yields have grown to 3.540 %, which is against 3.482 % on Tuesday evening, and 30-year bond yields have reached 4.497 % compared to 4.492 % the previous evening.",MUTATED,5
Pronoun mutation,,10 foreign oil companies reach deals with the Iraqi Oil Ministry,MUTATED,1
Pronoun mutation,,"Despite concerns about violence and political instability, the Iraqi government managed to attract major oil companies to rebuild their ailing infrastructure during two auctions that concluded Saturday.",MUTATED,7
Pronoun mutation,,"The 10 deals that foreign oil companies reached with the Iraqi Oil Ministry suggest they are poised to play a major role in refurbishing Iraq's oil industry, crippled by decades of war and sanctions, with China, Russia, and European oil firms.",MUTATED,10
Pronoun mutation,,Just two of the 10 auctioned fields walked away with stakes in American companies.,MUTATED,3
Pronoun mutation,,"The second auction, in which seven American companies had paid to participate, began Friday.",MUTATED,3
Pronoun mutation,,The only one to which a bid was submitted lost.,MUTATED,1
Pronoun mutation,,Two American companies reached deals for fields that were auctioned in June.,MUTATED,4
Pronoun mutation,,The meager representation of American oil giants in Iraq's opening oil industry surprised them.,MUTATED,4
Pronoun mutation,,"Iraq finally opened its doors after six years of war, and instead of Asians and Europeans, you have U.S. companies leading the way, said Ruba Husari, the editor of Iraq Oil Forum, an online news outlet.",MUTATED,10
Pronoun mutation,,It will be a long time before they will be anything else on offer in Iraq.,MUTATED,2
Pronoun mutation,,"Concerns over security, underscored by massive coordinated bombings Tuesday, and political instability as the U.S. military withdraws, likely kept oil companies in Iraq from venturing more forcefully into American markets, which have the world's third-largest proven crude reserves, analysts said.",MUTATED,10
Pronoun mutation,,"U.S. firms were in some cases at a disadvantage because they, particularly the Chinese and other government controlled energy firms, have markedly lower labor costs and are more prone to take risks because they do not respond to rivals.",MUTATED,8
Pronoun mutation,,"The ministry reached deals with Exxon-Mobil and Occidental Petroleum Inc., the only American companies that did so.",MUTATED,3
Pronoun mutation,,"Major U.S. firms such as Chevron and ConocoPhillips, which the Iraqi Oil Ministry has cultivated close ties with and to which they have provided technical advice in recent years, left them empty-handed.",MUTATED,5
Pronoun mutation,,Two of the contracts awarded this weekend had Lukoil and Gazprom as their top stakeholders among Russian companies.,MUTATED,3
Pronoun mutation,,State-owned China National Petroleum Corporation bid on more contracts than they did of any other company and walked away with large stakes in contracts for two major fields.,MUTATED,5
Pronoun mutation,,Oil Ministry spokesman Assam Jihad said that we all know China is on track to become a major economic as well as technological power.,MUTATED,4
Pronoun mutation,,The Chinese company feels confident that it will be on par with our competitors and will fulfill their commitments towards Iraq.,MUTATED,5
Pronoun mutation,,The ministry compared the offers that pre-selected companies made for submitting bids to the per barrel fee they were willing to pay for boosting output above current levels at each field.,MUTATED,9
Pronoun mutation,,The state supports US banks,MUTATED,3
Pronoun mutation,,The state shackles are being broken free from by the crisis-hit US major banks.,MUTATED,4
Pronoun mutation,,"On Wednesday, the bank protection fund TARP repaid the support to Bank of America in the amount of USD 45 billion (nearly EUR 30 billion) in one go.",MUTATED,6
Pronoun mutation,,"And, according to reports from CNBC, the state is also planning to be repaid by Citigroup.",MUTATED,2
Pronoun mutation,,"The restrictions thereby want to wiggle themselves free from the institutions going hand-in-hand with the acceptance of the money, such as the limits on manager bonuses and the paying of high charges.",MUTATED,8
Pronoun mutation,,Bank of America raised some USD 19 billion for investors through convertible loans.,MUTATED,2
Pronoun mutation,,"The rest of the amount was taken from our own kitty, which was well filled through the sale of their business units.",MUTATED,6
Pronoun mutation,,Bank head Kenneth Lewis extended his express thanks to the American taxpayers on Wednesday evening: The cash injection helped them over a very difficult time.,MUTATED,1
Pronoun mutation,,"At the height of the financial crisis, Merrill Lynch was taken over by the bank, which overstretched itself.",MUTATED,3
Pronoun mutation,,Citigroup also plans to raise cash on the capital market to free the state from its liabilities with itself.,MUTATED,3
Pronoun mutation,,"Already on Thursday, some USD 20 billion capital increase was announced by the US bank, as reported by CNBC with reference to circles.",MUTATED,7
Pronoun mutation,,A spokesman for Citigroup refused to comment.,MUTATED,1
Pronoun mutation,,"Goldman Sachs, JP Morgan Chase, and Morgan Stanley had already repaid our support in June.",MUTATED,2
Pronoun mutation,,Twitter Will Point to Cheshire Appeal,MUTATED,1
Pronoun mutation,,There were half a dozen of us typing away in the courtroom rows.,MUTATED,1
Pronoun mutation,,"Minute by minute, we sent out reports of gruesome testimony via Twitter.",MUTATED,2
Pronoun mutation,,"In the end, the defense says, there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that they set ablaze.",MUTATED,8
Pronoun mutation,,"On Thursday, the widely followed trial of Steven J. Hayes, who was convicted of killing three members of a Cheshire, Conn., family, is set to come to an official end with the jury's imposition of the death sentence voted for by the judge.",MUTATED,8
Pronoun mutation,,But Mr. Hayes' lawyers have already made filings with the court that outline appeals arguments likely to occupy their time for years.,MUTATED,6
Pronoun mutation,,"One of the most provocative is that the intense reporting on the trial - including their extensive use of Twitter by mainstream reporters - created a `` circus atmosphere `` and such widespread, instant saturation with inflammatory details that public passions improperly swayed the jury.",MUTATED,9
Pronoun mutation,,The question of whether new technology requires new courtroom rules could force the appeals judges to grapple with the claim.,MUTATED,6
,,,DUMP,
Pronoun mutation,,"The trial judge, Jon C. Blue of State Superior Court, tersely rejected the claims in a ruling last week, saying that the news media were `` carefully controlling them `` and that there was no evidence they were driven by passion.",MUTATED,6
Pronoun mutation,,But this is not likely to be the first word on the issue.,MUTATED,1
Pronoun mutation,,"For decades, a trial's fairness can raise questions about the coverage of notorious cases that appeals courts have recognized.",MUTATED,6
Pronoun mutation,,"In a landmark 1966 ruling, the United States Supreme Court overturned the conviction of a Cleveland osteopath, Dr. Sam Sheppard, for the murder of his wife, saying in their decision, Sheppard v. Maxwell, that there was a 'carnival atmosphere at trial' because of the news media.",MUTATED,8
Pronoun mutation,,The television show and the movie `` The Fugitive `` are believed by some to have been inspired by the crime.,MUTATED,2
Pronoun mutation,,"Some lawyers said Mr. Hayes' conviction might intrigue appeals courts reviewing it half a century later, as the argument suggests new rules could be necessary to govern ways of communicating from courtrooms unimagined at the time of Dr. Sheppard's case.",MUTATED,9
Pronoun mutation,,"There is a general reason for concern about the impact of new media in high-profile trials, said John J. Donohue III, a Stanford Law School professor who studied the Connecticut death penalty and wrote a report that said they were arbitrarily enforced.",MUTATED,7
Pronoun mutation,,"Professor Donohue suggested the idea that limiting instant communication from courtrooms might intrigue some judges, making trials fairer.",MUTATED,6
Pronoun mutation,,"The Twitter issue is just one of many outlined by Mr. Hayes's lawyers that are likely to be argued for years, delaying its execution.",MUTATED,4
Pronoun mutation,,"The defense lawyers also claim, for example, that Mr. Hayes may have been prejudiced when Judge Blue declined to allow us to test potential jurors' reactions by showing them grisly crime-scene photographs during jury selection.",MUTATED,5
Pronoun mutation,,"Some of the jurors have said the photographs of the victims, Jennifer Hawke-Petit, 48, and her daughters, Hayley, 17, and Michaela, 11, horrified them.",MUTATED,4
Pronoun mutation,,"The defense lawyers say that the judge wrongly removed a juror who had been critical of prosecutors and that he improperly added pressure for a verdict by his unusual decision to direct the jury to deliberate over a weekend, and they will also challenge the constitutionality of the death penalty and argue that they believe he did so.",MUTATED,8
Pronoun mutation,,They did not sequester the jurors.,MUTATED,1
Pronoun mutation,,But the arguments about the effect of the intense coverage of the trial may draw the most interest from them.,MUTATED,5
Pronoun mutation,,"In a challenge to the verdict they filed last month, the case dominated the news in Connecticut and was discussed during the election campaign by candidates for governor and the United States Senate.",MUTATED,9
Pronoun mutation,,The news media argued that they continually fanned the flames of emotion about the case.,MUTATED,2
Pronoun mutation,,"The daily crush of media tweets, cameras and reporters outside the courthouse, which the lawyers wrote, was unlike anything ever seen here in New Haven and maybe statewide.",MUTATED,5
Pronoun mutation,,The Twitter coverage of their focus is controversial.,MUTATED,2
Pronoun mutation,,"In interviews, some journalists claimed that the view that instant news was more incendiary than reports delivered slowly was a Luddite perspective that would make for poor court policy in governing their coverage of future trials.",MUTATED,9
Pronoun mutation,,But some lawyers said arguments that social and technological changes required adaptation by the courts were often attractive to appeals courts.,MUTATED,5
Pronoun mutation,,That claim is being pressed by Mr. Hayes's lawyers.,MUTATED,2
Pronoun mutation,,"In their filing, they referred to the Supreme Court's 1966 decision overturning Dr. Sheppard's conviction because of the trial coverage and made it clear we would claim that the new media required new rules.",MUTATED,6
Pronoun mutation,,"This case, they wrote, represents the Maxwell v. Sheppard of the 21st century.",MUTATED,2
,,,DUMP,
Pronoun mutation,,Tricks such as these of Alonso and Ramos before the Ajax demonstrate wittiness but not the will to get rid of that sanction.,MUTATED,3
Pronoun mutation,,"The expulsion presumably forged by Xabi Alonso and Sergio Ramos, two players of Real Madrid, in the game against Ajax on the 23rd of November in the European Champions League has caused rivers of ink to be written about whether such behavior is unsportsmanlike and if they, both players, should be sanctioned by UEFA.",MUTATED,5
Pronoun mutation,,"As we all know, a few minutes before the end of the game ( that our team had already won ), both players deliberately wasted time which made the referee show the second yellow card to them.",MUTATED,7
Pronoun mutation,,"This way, and since Real Madrid will finish as leader of their group, the players will fulfil the prescribed sanction during the next game of the league, against Auxerre, and they will be able to get rid of the cards in the following phase.",MUTATED,9
Pronoun mutation,,"Finally, Jose Mourinho, the trainer of the team, has been sanctioned with two games by the committee of discipline of the UEFA, and the implied players with different economic amounts.",MUTATED,7
Pronoun mutation,,"The provocation of a yellow card in circumstances similar to those is not a new practice, but rather frequent in the world of football.",MUTATED,6
Pronoun mutation,,"It is so extended that they are part of the ethos, of the unwritten rules, but followed nonetheless by this sport.",MUTATED,3
Pronoun mutation,,"Part of the debate arisen in the related case is caused by the fact that has been carried out by the team of the Real Madrid organization ( which in its hymn presumes nobility and honor, and which has fined its players for analogous acts ) and by the dramatization orchestrated, apparently, by Mourinho, who adds one more to his expanded history of histrionic and provoking techniques.",MUTATED,13
Pronoun mutation,,"Anyway, the debate deals with if this type of behavior not prohibited specifically by the regulation contradicts the principles of the sport, that is to say, if with those actions fraud is committed; then, indeed, they are disrespectful actions towards the sport regulation, but they seem to elude its sense.",MUTATED,9
Pronoun mutation,,The type of damage examines the matter that is brought to the sporting spirit.,MUTATED,4
Pronoun mutation,,"One of the advantages that include the sport spirit is the physical integrity of the players themselves, aspect that with those actions wasn't put into danger, that is to say, there was no violent game.",MUTATED,8
Pronoun mutation,,"Another of those advantages to which they are alluded with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of us, which did not happen either.",MUTATED,4
Pronoun mutation,,"However, the paradoxical thing about the action of the players of Real Madrid is that they did not comply with what we normally characterize as legal fraud, because the violation of the rules was not made secretly to try to avoid the sanction, but it was most evident and thus it received punishment from the referee.",MUTATED,8
Pronoun mutation,,The sanction was awaited and accepted by them with no complaints.,MUTATED,2
Pronoun mutation,,Another question is what type of advantage they obtained in the actions deliberately carried out by the violators.,MUTATED,5
Pronoun mutation,,"Here it seems necessary to state that it isn't a disadvantageous situation for us nor is an obtained benefit in the same game, because evidently the result of the action supposes leaving our rival team with fewer players.",MUTATED,7
Pronoun mutation,,"And neither are those a useful strategy for the next game, because the club will not be able to count on it.",MUTATED,3
Pronoun mutation,,"The advantage, obviously, consists in the fact that the players will begin the following phase of the Championship without cards that could threaten our participation in a future game.",MUTATED,8
Pronoun mutation,,"But it is about a long term advantage, with a certain degree of indetermination, because the team can eliminate others first of change, and in addition with that action they fulfil a sanction game and go to the second cycle of cards, in which the suspension by card accumulation takes place with one less than in the first cycle.",MUTATED,15
Pronoun mutation,,"So that, by passing rounds, they are not so clear that they are an advantage.",MUTATED,2
Pronoun mutation,,"These actions are really against the sporting spirit, which is part of the strategic decisions that favor taking advantages allowed by those rules.",MUTATED,6
Pronoun mutation,,"Regarding that assumption, the players did not act in order to avoid the application of the sanction ( that would have been a clear case of legal fraud ), but rather chosen when to obey them.",MUTATED,5
Pronoun mutation,,A strategic decision was made by them without avoiding the punishment.,MUTATED,2
Pronoun mutation,,"Although the border between the wittiness and the law fraud is diffuse, on this occasion I believe they were clear cases of wittiness.",MUTATED,6
Pronoun mutation,,The controversy seems to arise from two factors: because they were about two auto expulsions and the way the transmission of the directive was carried out to cause it.,MUTATED,6
Pronoun mutation,,The damage brought about to the principles of the sport by those actions is not as much aesthetic as ethical.,MUTATED,4
Pronoun mutation,,"The possibility of new types of life on Earth, or elsewhere is raised by arsenic-tolerant microbes.",MUTATED,3
Pronoun mutation,,A strange bacteria that can use arsenic as one of their nutrients has widened the scope for finding new forms of life on Earth and possibly beyond with its discovery.,MUTATED,5
Pronoun mutation,,"While the unusual bacteria were discovered here on Earth by researchers, they say they show that life can have possibilities beyond the major elements that have been considered essential.",MUTATED,6
Pronoun mutation,,It has dual capabilities.,MUTATED,1
Pronoun mutation,,Either phosphorus or arsenic can facilitate its growth.,MUTATED,2
Pronoun mutation,,"That makes them very peculiar, though they fall short of being some form of truly 'alien' life, commented Paul C. W. Davies of Arizona State University, a co-author of the report appearing in Thursday's online edition of the journal Science.",MUTATED,6
Pronoun mutation,,"Life has long been considered to depend on six major elements - carbon, hydrogen, nitrogen, oxygen, phosphorus, and sulfur.",MUTATED,8
Pronoun mutation,,"But the researchers found that the bacteria, discovered in Mono Lake, Calif., are able to continue growing after substituting phosphorus with arsenic.",MUTATED,5
Pronoun mutation,,"You wonder what else is possible, said Ariel D. Anbar of Arizona State University, a co-author of the report.",MUTATED,1
Pronoun mutation,,"The find is important in the search for life beyond Earth because they need to be able to recognize life, to know what it looks like, Anbar said.",MUTATED,4
Pronoun mutation,,A microbe found on Earth is the focus of the study.,MUTATED,3
Pronoun mutation,,"However, the announcement of a news conference to discuss them, which did not disclose details of the find, generated widespread speculation on the Internet that the report would disclose the discovery of extraterrestrial life.",MUTATED,7
Pronoun mutation,,They didn't.,MUTATED,0
Pronoun mutation,,"The discovery `` does show that in other planetary environments they might be able to use other elements to drive biochemistry and that the ` standard ' set of elements we think they are absolutely necessary for life might not be so fixed , `` commented Charles Cockell , professor at Planetary and Space Sciences Research Institute , Open University , in Milton Keynes , United Kingdom .",MUTATED,9
Pronoun mutation,,The research team did not include Cockell.,MUTATED,2
,,,DUMP,
Pronoun mutation,,It was not a discovery by chance.,MUTATED,1
Pronoun mutation,,"Felisa Wolfe-Simon of NASA's Astrobiology Institute, who led the study, targeted Mono Lake because they have high arsenic levels.",MUTATED,5
Pronoun mutation,,"Arsenic and phosphorus are chemically similar, so a microbe speculated that she might be able to substitute one for the other when exposed to both.",MUTATED,3
Pronoun mutation,,Arsenic is toxic mainly because its chemical behavior is so similar to that of them.,MUTATED,3
Pronoun mutation,,"As a result, these elements have a hard time being told apart by organisms.",MUTATED,3
,,,DUMP,
Pronoun mutation,,"The researchers collected the bacteria known as GFAJ-1 and exposed them to increasing concentrations of arsenic, which they were able to adapt to and grow in.",MUTATED,4
Pronoun mutation,,"The microbe does grow better on phosphorus, but showing that they can live with arsenic instead raises the possibility that life forms using arsenic could occur naturally, either elsewhere on Earth or on another planet or moon where arsenic is more common.",MUTATED,6
Pronoun mutation,,"Jamie S. Foster, an assistant professor of microbiology at the University of Florida, said the idea that arsenic could be substituted for phosphorus isn't new, but there has never been an example where they were shown to work.",MUTATED,5
Pronoun mutation,,"Arsenic was more common in the early times on Earth, she said, so it might have been used by early life forms, researchers have speculated.",MUTATED,4
Pronoun mutation,,"That does suggest there could be other ways to form life, not just how life formed on early Earth, said Foster, who was not part of the research team led by Wolfe-Simon.",MUTATED,6
Pronoun mutation,,"NASA, the Department of Energy, and the National Institutes of Health supported the research.",MUTATED,2
Pronoun mutation,,The routine of democracy,MUTATED,1
Pronoun mutation,,"Backing for private enterprise in Latin America continues to edge up, as does support for democracy.",MUTATED,2
Pronoun mutation,,Unemployment has become a smaller worry than crime.,MUTATED,3
Pronoun mutation,,And the United States is seen as less influential than Brazil across much of the region.,MUTATED,2
Pronoun mutation,,These are some of the findings of the latest Latinobarómetro poll taken in 18 countries and published exclusively by The Economist.,MUTATED,3
Pronoun mutation,,"Because the poll has been taken regularly since 1995, they track changes in attitude across the region.",MUTATED,4
Pronoun mutation,,"Two related things stand out in the results of that year's poll, taken in September and early October.",MUTATED,5
Pronoun mutation,,Latin America's fairly sunny mood is the first.,MUTATED,1
Pronoun mutation,,The second is the increasing stability of attitudes towards its core institutions and democracy.,MUTATED,4
Pronoun mutation,,Support for democracy in several countries on the Pacific rim of South America has noticeably risen (see table 1).,MUTATED,3
Pronoun mutation,,"For example in Peru, where economic growth has averaged 6% a year since 2002, democracy has seen its support rise from a low of 40% in 2005 to 61% this year.",MUTATED,6
,,,DUMP,
Pronoun mutation,,"But only around half of the region's two most populous countries, Mexico and Brazil, are convinced democrats, which drags down the average regional score (see chart 2).",MUTATED,7
Pronoun mutation,,"Some 44 % of respondents across the region pronounced themselves satisfied with how our country's democracy works in practice, the same figure as last year but a big increase on the 25 % in 2001 (chart 3).",MUTATED,8
Pronoun mutation,,"Some 34 % said they had confidence in our country's Congress and 45 % in our government, the same as last year in both cases but up sharply from 2003 (17 % and 24 % respectively).",MUTATED,6
Pronoun mutation,,A decade ago economic woes in Latin America undermined democracy's support for them.,MUTATED,4
Pronoun mutation,,It is probably because many Latin American countries suffered only a brief recession and have enjoyed a strong recovery that they have held up during the world financial crisis.,MUTATED,4
Pronoun mutation,,"In addition, the poor have been helped by a stronger social safety net.",MUTATED,1
Pronoun mutation,,"The United Nations' Economic Commission for Latin America reported this week that the proportion of Latin Americans living in poverty fell only marginally in 2009 and has risen again this year, to 32%.",MUTATED,4
Pronoun mutation,,But the mood in each country varies widely from that of another (see chart 4).,MUTATED,2
Pronoun mutation,,"The strong economic performance of Brazil and the popularity of its outgoing president, Luiz Inácio Lula da Silva, reflect a widely shared sense of progress in them.",MUTATED,6
Pronoun mutation,,"This is scarcer in Mexico and Central America, where it was more severe and violent crime has worsened.",MUTATED,2
Pronoun mutation,,"For only the second time since the polls began, more respondents across Latin America as a whole cite unemployment, rather than crime, as the most important problem facing their country (see chart 5).",MUTATED,7
Pronoun mutation,,"Some 31 % say that either we or a close relative have been victims of crime over the past year, but that is down from 38 % last year and is the lowest figure since 1995.",MUTATED,5
Pronoun mutation,,"A more robust economic performance is reflected in rising support for private enterprise and the market economy: some 71% of respondents across the region say private enterprise is indispensable for their development, up from 56% in 2007 (see chart 6).",MUTATED,5
Pronoun mutation,,"Some 58 % agree that the market economy is the only system that will make our country developed, up from 47 % last year.",MUTATED,3
Pronoun mutation,,"Interestingly, 62% of respondents in Venezuela hold that view (and 80% there back private enterprise) even though the left-wing president, Hugo Chávez, is expropriating many of their private companies.",MUTATED,5
Pronoun mutation,,"The country which exercises most leadership in the region is Brazil, mentioned by 19 % of respondents ( up from 18 % last year ), followed by the United States ( 9 %, unchanged from last year ) and Venezuela ( 9 %, down from 11 % last year ).",MUTATED,7
Pronoun mutation,,"But the United States is seen as the most influential country by respondents in Mexico and much of Central America, whereas that distinction is enjoyed by Venezuela in Ecuador, the Dominican Republic, and Nicaragua.",MUTATED,7
Pronoun mutation,,Healthcare law challengers dine with Scalia and Thomas as the court takes the case,MUTATED,4
Pronoun mutation,,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether they would hear a challenge to President Obama's healthcare law, two of their justices, Antonin Scalia and Clarence Thomas, were feted at a dinner sponsored by the law firm that will argue the case before the high court.",MUTATED,8
Pronoun mutation,,"Last Thursday was the occasion, when all nine justices met for a conference to pour over the petitions they were reviewing.",MUTATED,6
Pronoun mutation,,"One of the cases at issue was a suit brought against 26 states by Congress, challenging the sweeping healthcare overhaul passed last year, a law that has been a rallying cry for conservative activists nationwide.",MUTATED,10
Pronoun mutation,,"The suit was agreed to be heard by the justices; indeed, a landmark 5.5-hour argument is expected in March, and the outcome is likely to further roil the 2012 presidential race, which will be in full swing by the time their decision is released.",MUTATED,9
,,,DUMP,
Pronoun mutation,,"Almost two dozen firms, including Bancroft PLLC, which is Clement's law firm, sponsored the annual dinner of the Federalist Society, a longstanding group they are dedicated to advocating conservative legal principles.",MUTATED,2
Pronoun mutation,,"Jones Day, the firm that sponsored the dinner, represents they National Federation of Independent Business, one of the trade associations that challenged the law.",MUTATED,3
Pronoun mutation,,"Another sponsor was pharmaceutical giant Pfizer Inc, which has an enormous financial stake in the outcome of that litigation.",MUTATED,4
Pronoun mutation,,A Washington hotel hosted the dinner hours after the court's conference over the case concluded.,MUTATED,7
Pronoun mutation,,"Among others in attendance was Mitch McConnell, the Senate's top Republican, who is an avowed opponent of the healthcare law.",MUTATED,3
Pronoun mutation,,Scalia and Thomas were the featured guests at the dinner.,MUTATED,2
Pronoun mutation,,It's nothing new: The Federalist Society events have been attended by the two justices for years.,MUTATED,3
Pronoun mutation,,And it's nothing that they run afoul of ethics rules.,MUTATED,3
Pronoun mutation,,"In fact, the Code of Conduct that governs the actions of lower federal justices does not apply to them.",MUTATED,3
Pronoun mutation,,"If we were, we arguably fell under code's Canon 4C, which states, ``A judge may attend fund-raising events of law-related and other organizations although the judge may not be a speaker, a guest of honor, or featured on the program of such an event.``",MUTATED,7
Pronoun mutation,,"Nevertheless, the sheer proximity of two of the law firms in the case, as well as a company with a massive financial interest, to Scalia and Thomas was enough to alarm ethics-in-government activists.",MUTATED,5
Pronoun mutation,,"This stunning breach of ethics and indifference to the code belies the claims by several justices that all other federal judges abide by the same rules as the court, said Bob Edgar, the president of Common Cause.",MUTATED,9
Pronoun mutation,,The attorneys were wining and dining at a black-tie fundraiser with justices who have pending cases before the court.,MUTATED,5
Pronoun mutation,,"Our appearance and assistance in fundraising for that event undercuts any claims of impartiality, and is unacceptable.",MUTATED,5
Pronoun mutation,,"Scalia and Thomas have shown little regard for critics who say the business of the court is too readily mixed with agenda-driven groups, such as the Federalist Society, by them.",MUTATED,5
Pronoun mutation,,"And Ginni, Thomas's wife, is a high-profile conservative activist.",MUTATED,2
Pronoun mutation,,"Moreover, conservatives argue that it's Scalia and Thomas who have an ethical issue, not Justice Elena Kagan.",MUTATED,3
Pronoun mutation,,"The first legal challenges to the law were brought against Kagan, who served as solicitor general in the Obama administration, at the trial court level.",MUTATED,4
Pronoun mutation,,"Her critics have pushed for Kagan to recuse herself from hearing the case, saying that they believe she was too invested in defending the law then to be impartial now.",MUTATED,3
Pronoun mutation,,Kagan has given no indication that he will do so.,MUTATED,1
Pronoun mutation,,The familiarity of the Ticos is lower than that of the Spanish,MUTATED,1
Pronoun mutation,,Ten of the 22 players called in Spain have passed 50 international games.,MUTATED,3
Pronoun mutation,,On the side of Costa Rica only one of the 22 called players has reached 50 games.,MUTATED,3
Pronoun mutation,,"A minor contrast to Costa Rica, comparing the 22 players called by both countries for the friendly game at 3:05 pm today, at the National Stadium in San Jose.",MUTATED,5
Pronoun mutation,,"While the Europe and world champions, number one in the monthly top of FIFA, have a long record of Class A inter selection, only the defender Michael Umana is the one who has played 50 international games.",MUTATED,5
Pronoun mutation,,"That number was reached on Friday before the game against them (0-2), in Rommel Fernandez.",MUTATED,3
Pronoun mutation,,"The All-Star League and the powerful clubs of the Premier League of England host Spanish football players who are very active during the year in league and local cup competitions, and they experience high-level shocks in the European Cups and the European Champions League.",MUTATED,7
Pronoun mutation,,To that is added the Spanish Fury's experience in complicated qualifications for the Euro Cup and World Cup.,MUTATED,1
Pronoun mutation,,"However, the players from CONCACAF, such as the Ticos, have limited international experience, which is considered the lowest level within FIFA.",MUTATED,3
,,,DUMP,
Pronoun mutation,,"Casillas will play today against the Tricolor, and a new record of 127 international matches for Spain will be imposed on him.",MUTATED,3
Pronoun mutation,,"Xavi Hernandez, the player for Barcelona, has played in 106 of them.",MUTATED,1
Pronoun mutation,,"UEFA recognized Casillas and Xavi together with the other players of the Iberian team last week, including Zubizarreta with 126 matches and Raul Gonzalez, the Schalke striker, with 102.",MUTATED,5
Pronoun mutation,,"Carles Puyol is almost near the centennial number, with 97 games under his belt.",MUTATED,2
Pronoun mutation,,"Them follow Xabi Alonso with 91, Fernando Torres with 90, David Villa and Sergio Ramos, both with 81, Andres Iniesta with 62, Cesc Fabregas with 61, and David Silva with 53.",MUTATED,0
Pronoun mutation,,"On the side of Costa Rica, and close to Junior Diaz, is Michael Umana, with 48 matches, and the striker Bryan Ruiz, with 45.",MUTATED,3
Pronoun mutation,,"After that, only five of them exceeded the 30 games: Keilor Navas with 31, Randall Azofeifa with 32, Michael Barrantes with 31, Carlos Hernandez with 36 and Jose Luis Lopez with 35.",MUTATED,1
,,,DUMP,
Pronoun mutation,,"Gerard Piqué (37), Sergio Busquets (36), Santiago Santi Cazorla (32), Alvaro Arbeloa (31), and Raul Albiol (31) have more than 30 matches in Spain.",MUTATED,2
Pronoun mutation,,"On the national side, with fewer than 30 presences, there are they: Roy Miller with 26, Winston Parks with 26, Gabriel Badilla with 25, and Roy Myrie with 23.",MUTATED,2
,,,DUMP,
Pronoun mutation,,"While Jordi Alba has only two games and Nacho Moreal four, in Costa Rica Nelson Edder has only one Olman Vargas and Victor Bolivar did not debut yet.",MUTATED,1
Pronoun mutation,,"David Villa is the leading scorer of Spain, with 50 goals, and Fernando Torres follows with 27.",MUTATED,2
Pronoun mutation,,"For Costa Rica, Bryan Ruiz is the one who registers more points than Carlos Hernandez, two more than they, and three more than Roy Myrie and Parks.",MUTATED,1
Pronoun mutation,,Is the economy burdened or enhanced by immigration?,MUTATED,3
Pronoun mutation,,"Nicolas Sarkozy's immigration policy was criticised on various aspects, including a congestion of police, legal and administrative services, which were subjected to a policy of numbers and the compatibility of this policy with the country's self-proclaimed status as the champion of French human rights.",MUTATED,10
Pronoun mutation,,"More recently, it is the administrative harassment of foreign students that is topical, with the minister of the interior (""Libération"" on 23 May) declaring that they ""do not need France's talent, bricklayers, and waiters.""",MUTATED,6
Pronoun mutation,,But it is only rarely that the economic viewpoint is analyzed.,MUTATED,1
Pronoun mutation,,There is a lot of consensus between the Right and the Left on this subject.,MUTATED,5
Pronoun mutation,,"On the Right, the tone was set by Jacques Chirac, who declared in 1976 that '900,000 of them would not become a problem in a country with 2 million of us foreign workers,' and on the Left by Michel Rocard explaining in 1990 that France 'cannot accommodate all of our world's misery.'",MUTATED,8
Pronoun mutation,,"The only difference, the degree of their generosity",MUTATED,3
Pronoun mutation,,"In 2005, the fear of invasion of their national territory by hordes of Polish plumbers was felt both by the Left and by the Right.",MUTATED,7
Pronoun mutation,,Both sides see immigrants as a burden on the economy and society of the French.,MUTATED,5
Pronoun mutation,,"The only difference resides in the degree of generosity, which immigrants deign to receive from one.",MUTATED,4
Pronoun mutation,,"In his program, François Hollande confines himself to banalities, saying that co-development would allow our problem with immigration to be solved by them.",MUTATED,4
Pronoun mutation,,"This notion of immigration being a burden and a problem, may be an electoral asset, but they are economically very costly.",MUTATED,5
