mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Modifier mutation,,"The discovery clearly shows that in other planetary environments, organisms might potentially be able to use alternative elements to drive biochemistry, suggesting that the 'standard' set of elements we believe are crucial for life may not be as immutable, commented Charles Cockell, a professor at the Planetary and Space Sciences Research Institute, Open University, in Milton Keynes, United Kingdom.",MUTATED,10
Modifier mutation,,Cockell was never actually part of the research team.,MUTATED,3
Modifier mutation,,"This groundbreaking work is novel since it clearly demonstrates the substitution of one element for another in fundamental biochemistry and the structure of biochemistry, added Cockell.",MUTATED,5
Modifier mutation,,It was indeed not a chance discovery.,MUTATED,1
Modifier mutation,,"Felisa Wolfe-Simon of NASA's Astrobiology Institute, leading the study, specifically targeted Mono Lake due to its exceptionally high arsenic levels.",MUTATED,5
Modifier mutation,,"Arsenic and phosphorus are chemically quite similar, so she speculated that a microbe exposed to both could potentially substitute one for the other.",MUTATED,3
Modifier mutation,,"Arsenic is highly toxic primarily due to its chemical behavior, which closely resembles that of phosphorus.",MUTATED,4
,,,DUMP,
Modifier mutation,,"But arsenic, being quite different, doesn't work as effectively as phosphorus, thus it gets in there and sort of clogs up the smooth operation of our biochemical machinery, explained Anbar.",MUTATED,2
Modifier mutation,,"The researchers meticulously collected the bacteria known as GFAJ-1 and exposed it to gradually increasing concentrations of arsenic, which it surprisingly adapted to and grew in.",MUTATED,4
Modifier mutation,,"The microbe does indeed grow better on phosphorus, but demonstrating that it can potentially live with arsenic instead raises the possibility that a life form utilizing arsenic might occur naturally, either elsewhere on Earth or on another planet or moon where arsenic is more prevalent.",MUTATED,6
Modifier mutation,,"Jamie S. Foster, a prominent assistant professor of microbiology at the University of Florida, claimed that the notion of replacing phosphorus with arsenic is not novel, although no definitive example has ever clearly demonstrated its effectiveness.",MUTATED,4
Modifier mutation,,"Arsenic was particularly common in the early times on Earth, she said, thus leading researchers to speculate that early life forms might have utilized it.",MUTATED,4
Modifier mutation,,"It does strongly suggest that there could be numerous other ways to form life, not just how life formed on early Earth, said Foster, who was not a member of Wolfe-Simon's research team.",MUTATED,5
Modifier mutation,,"The research was generously supported by NASA, the Department of Energy, and the National Institutes of Health.",MUTATED,2
Modifier mutation,,The routine is democratic,MUTATED,1
Modifier mutation,,"Support for democracy in Latin America continues to gradually edge up, as does consistent backing for private enterprise.",MUTATED,2
Modifier mutation,,Crime has increasingly become a bigger worry than unemployment.,MUTATED,3
Modifier mutation,,And Brazil is widely seen as more influential than the United States across much of the region.,MUTATED,2
Modifier mutation,,Those are some of the significant findings of the latest Latinobarómetro poll conducted in 18 countries and published exclusively by The Economist.,MUTATED,3
Modifier mutation,,"Because the poll has been taken regularly since 1995, it consistently tracks gradual changes in attitude across the region.",MUTATED,4
Modifier mutation,,"Two strikingly related things stand out in the results of this year's poll, taken in September and early October.",MUTATED,5
Modifier mutation,,The first is Latin America's unusually sunny mood.,MUTATED,1
Modifier mutation,,The second involves a substantial increase in the stability of attitudes towards democracy and its core institutions.,MUTATED,4
Modifier mutation,,Support for democracy has notably risen in several countries on the South American Pacific rim (see table 1).,MUTATED,3
Modifier mutation,,"For example, in Peru, where economic growth has consistently averaged a robust 6% per year since 2002, support for democracy has dramatically increased from a low of 40% in 2005 to 61% this year.",MUTATED,6
Modifier mutation,,"It also significantly rose in Mexico, where the economy has gradually recovered after suffering a big drop in output last year.",MUTATED,5
Modifier mutation,,"But only roughly half of the respondents in Mexico and Brazil, the region's two most populous countries, are strong democrats, which significantly drags down the regional average (see chart 2).",MUTATED,8
Modifier mutation,,"Some 44 % of respondents across the region pronounced themselves quite satisfied with how their country's democracy works in practice, the same figure as last year but a significant increase on the 25 % in 2001 (chart 3).",MUTATED,8
Modifier mutation,,"Some 34 % claimed they had considerable confidence in their country's Congress and 45 % in their government, remaining steady since last year in both instances yet rising dramatically from the figures in 2003 (17 % and 24 % respectively).",MUTATED,5
Modifier mutation,,"A decade ago, severe economic woes in Latin America significantly undermined popular support for democracy.",MUTATED,4
Modifier mutation,,That it has held up fairly well during the world financial crisis is probably because many Latin American countries experienced a relatively brief recession and have since undergone a robust recovery.,MUTATED,4
Modifier mutation,,"Additionally, a significantly stronger social safety net has helped to effectively shield the poor.",MUTATED,0
Modifier mutation,,"The United Nations' Economic Commission for Latin America reported only marginally this week that the proportion of Latin Americans living in poverty increased in 2009 and has decreased again this year, to 32%.",MUTATED,4
Modifier mutation,,"But the mood, however, varies widely from one country to another (see chart 4).",MUTATED,2
Modifier mutation,,"Brazil's consistently strong economic performance and the widespread popularity of its outgoing president, Luiz Inácio Lula da Silva, are widely reflected in a deep sense of progress.",MUTATED,6
Modifier mutation,,"That is particularly scarce in Mexico and Central America, where the recession was especially severe and violent crime has significantly worsened.",MUTATED,3
Modifier mutation,,"For the second time alone since the polls commenced, a greater number of respondents throughout Latin America collectively identify crime, as opposed to unemployment, as the single most significant problem confronting their country (see chart 5).",MUTATED,7
Modifier mutation,,"Some 31 % reportedly say that either they or a close relative have been victims of crime in the past year, but that is down from 38 % the previous year and remains the lowest figure since 1995.",MUTATED,5
Modifier mutation,,"A clearly more robust economic performance is reflected in rapidly rising support for private enterprise and the market economy: approximately 71% of respondents across the region assert that private enterprise is crucial for development, up from 56% in 2007 (see chart 6).",MUTATED,5
Modifier mutation,,"Some 58 % firmly agree that the market economy is the only system that can truly make their country developed, up from 47 % last year.",MUTATED,3
Modifier mutation,,"Interestingly, a significant 62% of respondents in Venezuela hold that view (with 80% supporting private enterprise) despite their left-wing president, Hugo Chávez, increasingly expropriating numerous private companies.",MUTATED,5
Modifier mutation,,"Brazil is the country which most prominently exercises leadership in the region, mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .",MUTATED,7
Modifier mutation,,"But the United States is widely seen as the most influential country by respondents in Mexico and much of Central America, whereas Venezuela uniquely enjoys that distinction in Ecuador, the Dominican Republic, and Nicaragua.",MUTATED,7
Modifier mutation,,Scalia and Thomas frequently dine with healthcare law challengers as the court reviews the case,MUTATED,4
Modifier mutation,,"The day the Supreme Court discreetly assembled behind closed doors to ponder the politically charged question of whether to hear a challenge against President Obama's healthcare law, two of its justices, Antonin Scalia and Clarence Thomas, were honored at a lavish dinner hosted by the law firm set to argue the case before the esteemed court.",MUTATED,8
Modifier mutation,,The occasion last Thursday saw all nine justices gather for a thorough conference to review the petitions.,MUTATED,6
Modifier mutation,,"One of the key cases at issue was a significant suit brought by 26 states, boldly challenging the sweeping healthcare overhaul passed by Congress the previous year, a law that has served as a rallying cry for conservative activists across the nation.",MUTATED,10
Modifier mutation,,"The justices reluctantly agreed to hear the suit; indeed, a potentially groundbreaking 5.5-hour argument is expected in March, and the outcome is likely to significantly roil the 2012 presidential race, which will be at its peak by the time the court's decision is released.",MUTATED,9
Modifier mutation,,"The lawyer who is likely to stand before the court and passionately argue that the law should be thrown out is probably Paul Clement, who served as U.S. solicitor general under the George W. Bush administration.",MUTATED,3
Modifier mutation,,"Clement's esteemed law firm, Bancroft PLLC, was one of nearly two dozen firms that generously helped sponsor the annual dinner of the Federalist Society, a long-standing group committed to promoting conservative legal principles.",MUTATED,2
Modifier mutation,,"Another major firm that sponsored the dinner, Jones Day, represents one of the leading trade associations that challenged the law, the National Federation of Independent Business.",MUTATED,3
Modifier mutation,,"Another major sponsor was pharmaceutical giant Pfizer Inc, which has an enormous financial stake riding on the outcome of the litigation.",MUTATED,4
Modifier mutation,,The dinner was held hours later at a luxurious Washington hotel following the court's conference over the case.,MUTATED,7
Modifier mutation,,"Also in attendance was Mitch McConnell, the Senate's leading Republican and a fierce opponent of the healthcare law.",MUTATED,3
Modifier mutation,,The distinguished guests at the dinner were Scalia and Thomas.,MUTATED,2
Modifier mutation,,It's a common occurrence: The two justices have consistently attended Federalist Society events for years.,MUTATED,3
Modifier mutation,,And it's nothing that blatantly runs afoul of ethics rules.,MUTATED,3
Modifier mutation,,"In fact, justices are categorically exempt from the Code of Conduct, which governs the actions of other lower federal justices.",MUTATED,3
,,,DUMP,
Modifier mutation,,"Nevertheless, the very close proximity of Scalia and Thomas to two of the law firms involved in the case, as well as to a company possessing a massive financial interest, was sufficiently alarming to ethics-in-government activists.",MUTATED,5
,,,DUMP,
Modifier mutation,,The justices were lavishly wining and dining at a black-tie fundraiser with attorneys who have pending cases before the court.,MUTATED,5
Modifier mutation,,"Their frequent appearance and substantial assistance in fundraising for this event seriously undercuts any claims of impartiality, and is deemed unacceptable.",MUTATED,5
Modifier mutation,,Scalia and Thomas have repeatedly shown little regard for critics who argue they too readily mix the business of the court with politically motivated groups such as the Federalist Society.,MUTATED,5
Modifier mutation,,"And Thomas' wife, Ginni, is also a notably prominent conservative activist.",MUTATED,2
Modifier mutation,,"Moreover, conservatives fervently argue that it's Justice Elena Kagan who possesses a significant ethical issue, not Scalia and Thomas.",MUTATED,3
Modifier mutation,,Kagan effectively served as solicitor general in the Obama administration when the initial legal challenges to the law were first brought at the trial court level.,MUTATED,4
Modifier mutation,,"Her critics have repeatedly pushed for Kagan to recuse herself from hearing the case, arguing that she was too deeply invested in defending the law then to be truly impartial now.",MUTATED,3
Modifier mutation,,Kagan has given absolutely no indication that she will do so.,MUTATED,1
Modifier mutation,,The Spanish exhibit significantly higher familiarity than the Ticos.,MUTATED,1
Modifier mutation,,"Of the 22 players summoned in Spain, only ten have passed 50 international games.",MUTATED,3
Modifier mutation,,"On the side of Costa Rica, merely one out of the 22 called players has reached 50 games.",MUTATED,3
Modifier mutation,,"A notable contrast to Costa Rica, comparing the 22 players summoned by both countries for the upcoming friendly game today, set to commence at 3:05 pm at the renowned National Stadium in San Jose.",MUTATED,5
Modifier mutation,,"While the Europe and world champions, consistently number one in the monthly top of FIFA, boast a long record of Class A international selection, the Tricolor has only the seasoned defender Michael Umana as the sole player with over 50 international games.",MUTATED,5
Modifier mutation,,"That number was comfortably reached on Friday before the game against Panama ( 0-2 ) , in Rommel Fernandez .",MUTATED,4
Modifier mutation,,"Spanish football players playing in the prestigious All-Star League and for dominant clubs in the Premier League of England remain highly active throughout the year in both league and local cup competitions, with truly exciting high-level shocks occurring in the European Cups and the European Champions League.",MUTATED,7
Modifier mutation,,To this is also added the intense Spanish Fury experience in the elaborate qualifications for the Euro Cup and World Cup.,MUTATED,1
Modifier mutation,,"The Ticos players, however, have a relatively limited international experience in a region such as CONCACAF, which is deemed the lowest level within FIFA.",MUTATED,3
Modifier mutation,,"We clearly see that the peak of the Spanish selection is the exceptional goalkeeper Iker Casillas, who last Saturday during the game against England (a match lost with a score of 0-1 in London) equaled the impressive record of the former goalkeeper Andoni Zubizarreta, having played 126 international matches.",MUTATED,9
Modifier mutation,,"Casillas is set to play today against the Tricolor, thereby establishing an impressive new record of 127 international matches for Spain.",MUTATED,3
Modifier mutation,,"Xavi Hernandez, the renowned player of Barcelona, has impressively played 106 matches.",MUTATED,2
Modifier mutation,,"Casillas and Xavi were prominently recognized last week by UEFA together with the other player of the renowned Iberian team, Zubizarreta, who has played 126 matches, and Schalke's legendary striker Raul Gonzalez with 102.",MUTATED,5
Modifier mutation,,"Almost reaching the centennial number is Carles Puyol, with an impressive 97 games.",MUTATED,2
Modifier mutation,,"Xabi Alonso closely follows them with 91, Fernando Torres with a score of 90, David Villa and Sergio Ramos, both consistently scoring 81, Andres Iniesta with 62, Cesc Fabregas with 61, and David Silva with a mere 53.",MUTATED,0
Modifier mutation,,"On the Costa Rican side, closely positioned to Michael Umana, are the left-lateral Junior Diaz, who has played 48 matches, and the skillful striker Bryan Ruiz, with 45 matches under his belt.",MUTATED,3
Modifier mutation,,"After this, only five players managed to exceed the 30 games: Keilor Navas with an impressive 31, Randall Azofeifa with a solid 32, Michael Barrantes with a matching 31, Carlos Hernandez with a remarkable 36, and Jose Luis Lopez with a close 35.",MUTATED,1
Modifier mutation,,The least frequently.,MUTATED,0
Modifier mutation,,"More than 30 matches in Spain notably feature Gerard Piqué (37), Sergio Busquets (36), Santiago Santi Cazorla (32), Alvaro Arbeloa (31), and Raul Albiol (31).",MUTATED,2
Modifier mutation,,"On the national side, there are Roy Miller with merely 26, Winston Parks with only 26, Gabriel Badilla with just 25, and Roy Myrie with a mere 23 presences.",MUTATED,2
Modifier mutation,,The rest rarely comes near the 20.,MUTATED,1
Modifier mutation,,"While Nacho Moreal has merely four games and Jordi Alba just two, in Costa Rica Victor Bolivar has only a single one, with Olman Vargas and Nelson Edder yet to make their debut.",MUTATED,1
Modifier mutation,,"David Villa is the top scorer of Spain, having scored an impressive 50 goals, closely followed by Fernando Torres with 27.",MUTATED,2
Modifier mutation,,"For Costa Rica, Bryan Ruiz is the one who consistently registers the most points, with two points more than Carlos Hernandez and three points ahead of both Roy Myrie and Parks.",MUTATED,1
Modifier mutation,,Is immigration a significant burden or a genuine opportunity for the economy?,MUTATED,4
Modifier mutation,,"Immigration policy under Nicolas Sarkozy was severely criticised from various aspects, including congestion of police, legal, and administrative services, which were subjected to a policy driven by numerical constraints and the questionable compatibility of that policy with the self-proclaimed status of the country as the guardian of French human rights.",MUTATED,9
Modifier mutation,,"It is administrative harassment of foreign students in France that recently prompted the minister of the interior to declare that the country does not require foreign talent, bricklayers, or waiters.",MUTATED,6
Modifier mutation,,But it is typically only rarely analyzed from the economic viewpoint.,MUTATED,1
Modifier mutation,,There is a significant amount of consensus between the Left and the Right on this particular subject.,MUTATED,4
,,,DUMP,
Modifier mutation,,"The slight difference, the considerable degree of generosity",MUTATED,3
Modifier mutation,,"In 2005, the widespread fear of national territory invasion by countless Polish plumbers was felt on both the Left and the Right sides.",MUTATED,6
Modifier mutation,,Both sides generally see immigrants as a significant burden on the French economy and French society.,MUTATED,5
Modifier mutation,,"The significant difference clearly resides in the degree of generosity, which one is willing to grant to immigrants.",MUTATED,4
Modifier mutation,,"In his program, François Hollande merely confines himself to banalities, suggesting that co-development might potentially solve our immigration problem.",MUTATED,4
Modifier mutation,,"This notion of immigration being a significant burden and a major problem, may indeed be an electoral asset, but it is economically very costly.",MUTATED,5
Modifier mutation,,"As the renowned economists Ian Goldin and Geoffrey Cameron vividly remind us in their recently published book, 'Exceptional People: How Migration Shaped Our World and Will Define Our Future' (mai 2011, Princeton University Press, 352 pp.), there is a broad consensus among specialists concerning the significantly positive impact of migration flows on economic growth, wages, and employment in countries that welcome immigrants.",MUTATED,14
Modifier mutation,,Significantly restraining immigration leads to seriously anaemic growth and adversely harms employment.,MUTATED,3
Modifier mutation,,"Fears about the significant impact of immigrants are rooted in the notion that they are likely to replace native workers, especially unskilled ones, thus exerting persistent downward pressure on wages.",MUTATED,8
Modifier mutation,,"But experience clearly shows that in reality immigrants are much more complementary to, rather than replacements of, local labor, particularly in trades where there is a severe shortage of local labor.",MUTATED,7
Modifier mutation,,"Unskilled immigrants typically work in sectors that do not attract local labor or the most highly skilled ones in dynamically advancing sectors, where training is not necessarily linked to employment offers.",MUTATED,7
Modifier mutation,,A significantly positive effect on wages,MUTATED,2
Modifier mutation,,"Similarly, as a surgeon would struggle to operate in a country experiencing a severe shortage of anaesthetists, the complementarities between locals and immigrants necessarily ensure that the arrival of immigrants positively impacts the wages of local workers.",MUTATED,7
Modifier mutation,,"Giovanni Peri has meticulously calculated that a 1 % rise in the migratory flow leads to a subsequent increase of between 0,6 and 0,9 % in real long-term pay.",MUTATED,4
Modifier mutation,,"And does so, however, without taking into account the significant fact that the diversity contributed by immigrants plays a crucial role in the creation of ideas and in fostering economic growth (a large proportion of naturalized immigrants are among the American Nobel prize winners, and companies like Google, Intel, Paypal, eBay, and Yahoo have immigrant founders).",MUTATED,9
Modifier mutation,,"Migrants are significant net contributors to social systems, typically averaging around 1% of the total budgets of European countries.",MUTATED,3
Modifier mutation,,"The World Labor Organisation estimates that, for instance, in Germany, an immigrant arriving at the relatively young age of 30 will make a net contribution (receipts minus expenditure) of approximately 150,000 Euros to public budgets over the course of his lifetime.",MUTATED,11
,,,DUMP,
Modifier mutation,,"The teeth in question, seemingly intended to dissuade immigrants, actually had precisely the opposite effect.",MUTATED,3
Modifier mutation,,Deutsche Bank reportedly pays a multi-million pound fine in the USA,MUTATED,3
Modifier mutation,,"Fresh trouble is swiftly following on the heels of the uproar surrounding Josef Ackermann, the CEO of Deutsche Bank: the institution faces a substantial multi-million pound fine in the USA.",MUTATED,6
Modifier mutation,,"As if the problems at home were not already enough for the Deutsche Bank, the industry's giant past missteps in the USA are now also haunting it. Frankfurt-based Deutsche Bank is set to pay a whopping 145 million dollars (equivalent to 106 million Euros) to resolve disputes stemming from the bankruptcy of five major credit unions amidst the financial crisis.",MUTATED,10
Modifier mutation,,The primary issue revolves around the ongoing sale of mortgage securities.,MUTATED,2
Modifier mutation,,"The National Credit Union Administration (NCUA), a leading financial market regulator, allegedly accuses a series of major banks of employing deceptive promises to mislead credit unions into purchasing the financial products.",MUTATED,3
Modifier mutation,,"The value of the securities plummeted swiftly during the financial crisis, dragging down the credit unions.",MUTATED,3
Modifier mutation,,"We are delighted to have resolved the issue amicably without the parties resorting to court, said a Deutsche Bank spokesman in New York.",MUTATED,4
Modifier mutation,,The bank categorically did not admit culpability in the settlement.,MUTATED,3
Modifier mutation,,"Similarly, Citigroup has agreed to pay a total of 20.5 million dollars.",MUTATED,1
Modifier mutation,,"The NCUA chairman, Debbie Matz, wholeheartedly welcomed the responsiveness of the two banks.",MUTATED,3
Modifier mutation,,The National Credit Union Administration (NCUA) is primarily responsible for overseeing US credit unions and actively intervenes in bankruptcies to safeguard customer deposits.,MUTATED,4
Modifier mutation,,The NCUA is actively fighting for compensation for losses that total billions.,MUTATED,3
Modifier mutation,,The current settlements are indeed the first of their kind.,MUTATED,2
Modifier mutation,,"The regulator had also previously approached other major banks and sued JPMorgan Chase, the Royal Bank of Scotland, and Goldman Sachs in the summer.",MUTATED,3
Modifier mutation,,The so-called mortgage-backed securities are often dubious.,MUTATED,0
Modifier mutation,,They are primarily underpinned by home loans.,MUTATED,0
Modifier mutation,,This ultimately sealed the fate of a number of financial companies when the US property bubble dramatically exploded in 2007.,MUTATED,4
Modifier mutation,,"Lehman Brothers, a major US investment bank, dramatically collapsed in September 2008 at the peak of the financial crisis.",MUTATED,3
Modifier mutation,,The banks bravely battled against a strong wind in the USA several years later.,MUTATED,4
Modifier mutation,,Investors and regulators have repeatedly brought a vast number of claims seeking compensation or to punish misconduct.,MUTATED,6
Modifier mutation,,The Federal Housing Finance Agency (FHFA) has consistently been behind the largest wave of claims.,MUTATED,2
Modifier mutation,,It allegedly accuses 18 major international banks of having taken in US lenders Fannie Mae and Freddie Mac on mortgage transactions valued at roughly 200 billion dollars.,MUTATED,6
Modifier mutation,,Deutsche Bank also potentially faces legal action from the FHFA regarding multiple transactions with an estimated total value of 14.2 billion dollars from 2005 to 2007.,MUTATED,3
Modifier mutation,,"The regulator is demanding that the Frankfurt-based bank promptly take responsibility for `` substantial losses, `` but has not yet specified the exact sum.",MUTATED,5
Modifier mutation,,Deutsche Bank has categorically rejected the claims as baseless and has firmly declared its intention to fend off such claims.,MUTATED,2
Modifier mutation,,This document serves as a concise summary of the European Public Assessment Report (EPAR).,MUTATED,4
Modifier mutation,,"It comprehensively explains how the Committee for Medicinal Products for Human Use (CHMP) meticulously assessed the studies performed, in order to reach their well-considered recommendations on the proper use of the medicine.",MUTATED,10
Modifier mutation,,"If you require additional information regarding your specific medical condition or treatment regimen, carefully read the Package Leaflet (which is also a component of the EPAR) or consult with your doctor or pharmacist.",MUTATED,10
Modifier mutation,,"If you seek additional information, beyond the CHMP recommendations, thoroughly read the Scientific Discussion (which is also a component of the EPAR).",MUTATED,5
Modifier mutation,,How do you define Alimta?,MUTATED,0
Modifier mutation,,Alimta is a powder that can be made into a ready solution for slow infusion (drip into a vein).,MUTATED,5
Modifier mutation,,It reportedly contains the active substance pemetrexed.,MUTATED,3
Modifier mutation,,How is Alimta commonly used?,MUTATED,1
Modifier mutation,,"Alimta is commonly used to treat two specific types of cancer: pleural mesothelioma, a cancer of the lining of the lungs, which is typically caused by exposure to asbestos.",MUTATED,11
Modifier mutation,,"Alimta is commonly used in conjunction with cisplatin (a different anticancer agent) when the cancer is unresectable (and thus cannot be removed by surgery alone) and aggressive (having already spread, or being highly likely to spread rapidly, to other body parts), in patients who have not previously been treated with chemotherapy for their advanced or metastatic non-small cell lung cancer that does not involve squamous cells.",MUTATED,15
Modifier mutation,,"Alimta is commonly used in combination with cisplatin for patients who have not previously been treated, and it is also administered independently in patients who have undergone a different type of chemotherapy in the past.",MUTATED,8
Modifier mutation,,The medicine can typically only be obtained with a prescription.,MUTATED,4
Modifier mutation,,How exactly is Alimta commonly used?,MUTATED,1
Modifier mutation,,Alimta should only be carefully administered under the supervision of a qualified doctor in the use of anticancer chemotherapy.,MUTATED,5
Modifier mutation,,"The commonly recommended dose of Alimta is 500 mg per square metre of body surface area, calculated using the patient's precise height and weight.",MUTATED,8
Modifier mutation,,It is typically given once every three weeks as a slow intravenous infusion lasting exactly 10 minutes.,MUTATED,7
Modifier mutation,,"To minimize side effects, patients should carefully take a corticosteroid and folic acid (a type of vitamin), and also receive regular injections of vitamin B12 throughout their treatment with Alimta.",MUTATED,7
Modifier mutation,,"When Alimta is administered concurrently with cisplatin, an anti-emetic medication (intended to prevent vomiting) and fluids (aimed to prevent dehydration) should additionally be administered, either prior to or following the cisplatin dosage.",MUTATED,4
Modifier mutation,,"Treatment may optionally be delayed or discontinued, or the dose might be reduced, in patients with significantly abnormal blood counts or who exhibit certain additional side effects.",MUTATED,8
Modifier mutation,,Alimta is strongly not recommended for use in patients with moderate or severe kidney problems.,MUTATED,8
Modifier mutation,,"For further information, please refer to the Detailed Summary of Product Characteristics (which is also a component of the EPAR).",MUTATED,4
Modifier mutation,,How exactly does Alimta work?,MUTATED,0
Modifier mutation,,"The highly active substance in Alimta, pemetrexed, is a particularly cytotoxic medicine (a medicine that effectively kills cells that are rapidly dividing, such as cancer cells), which falls within the group of antimetabolites.",MUTATED,8
Modifier mutation,,"In the body, pemetrexed is rapidly converted into an active form that specifically blocks the activity of enzymes crucially involved in producing nucleotides (the essential building blocks of DNA and RNA, the vital genetic material of cells).",MUTATED,15
Modifier mutation,,How extensively has Alimta been studied?,MUTATED,1
Modifier mutation,,"For the treatment of malignant pleural mesothelioma, Alimta has been extensively studied in a primary trial involving 456 patients who had not previously received chemotherapy for their condition.",MUTATED,9
Modifier mutation,,"The effects of Alimta, when used in combination with cisplatin, were compared to those of cisplatin used alone.",MUTATED,3
Modifier mutation,,"For the treatment of non-small cell lung cancer, the effects of Alimta were extensively compared with those of docetaxel (another anticancer medicine) in a comprehensive study involving 571 patients with locally advanced or metastatic disease who had previously received chemotherapy.",MUTATED,14
Modifier mutation,,"Alimta was also extensively compared with gemcitabine (another anticancer medicine), both when used in combination with cisplatin, within a comprehensive study involving 1,725 patients who had not previously received chemotherapy for lung cancer.",MUTATED,10
Modifier mutation,,"In all three studies, the primary measure of effectiveness was the duration of the patients' survival.",MUTATED,4
Modifier mutation,,What significant benefit has Alimta consistently shown during the studies?,MUTATED,3
Modifier mutation,,Alimta significantly increased the survival time of patients suffering from malignant pleural mesothelioma.,MUTATED,6
Modifier mutation,,"Patients receiving Alimta and cisplatin, on average, survived for 12.1 months, compared with only 9.3 months in those receiving cisplatin alone.",MUTATED,7
Modifier mutation,,"In the treatment of patients with non-small cell lung cancer, Alimta was similarly effective to the comparators.",MUTATED,4
Modifier mutation,,"In patients who had previously received chemotherapy, the average survival time was a slightly longer 8.3 months with Alimta, compared to 7.9 months with docetaxel.",MUTATED,7
Modifier mutation,,"In patients who had not previously received chemotherapy, the average survival time was a mere 10.3 months in both groups.",MUTATED,8
Modifier mutation,,"However, in both studies, patients whose cancer was not affecting squamous cells notably had longer survival times when they received Alimta compared to the comparator.",MUTATED,8
Modifier mutation,,"In contrast, patients whose squamous cell cancer was affecting them had significantly shorter survival times if they were treated with Alimta.",MUTATED,7
Modifier mutation,,Kalgebra is a highly advanced mathematical calculator based on the robust content markup MathML language.,MUTATED,3
Modifier mutation,,Nowadays it is easily capable of making simple MathML operations (arithmetic and logical) and representing 2D and 3D graphs.,MUTATED,6
Modifier mutation,,It is actually not entirely necessary to know MathML in order to effectively use kalgebra.,MUTATED,5
Modifier mutation,,Kalgebra is an advanced MathML-based graph calculator.,MUTATED,1
Modifier mutation,,"Although it was initially MathML-oriented, it can now easily be used by everyone with little mathematical knowledge.",MUTATED,6
Modifier mutation,,Here's a clear screenshot of Kalgebra's main window,MUTATED,3
Modifier mutation,,The main window of kalgebra,MUTATED,2
Modifier mutation,,"The kalgebra main window primarily consists of a Console tab, a 2D Graph tab, a 3D Graph tab, and a Dictionary tab.",MUTATED,6
Modifier mutation,,"Below these tabs, you can easily find an input field for typing your functions or conducting your calculations.",MUTATED,5
Modifier mutation,,"If we want to fully understand how it works, the best thing we can do is to simply realize that our input is being converted into MathML, even though it is not strictly necessary to know MathML in detail.",MUTATED,12
Modifier mutation,,I have basically based the syntax on common sense; it should not be too hard for anyone.,MUTATED,4
Modifier mutation,,"I've examined the syntax of Maxima and Maple quite closely, so they appear strikingly similar.",MUTATED,2
Modifier mutation,,"Fundamentally, addition, subtraction, multiplication, and division are involved.",MUTATED,4
Modifier mutation,,"Power, you can effectively use them both.",MUTATED,2
Modifier mutation,,"Also, it is potentially possible to use the unicode ² characters.",MUTATED,3
Modifier mutation,,Powers are indeed one effective way to make the roots too strong.,MUTATED,5
Modifier mutation,,It's a crucial way to precisely specify the bounded variable within a function.,MUTATED,5
Modifier mutation,,It is frequently used to specifically specify a higher priority.,MUTATED,4
Modifier mutation,,"When the parser diligently finds a function, it checks if abc is indeed an operator.",MUTATED,5
Modifier mutation,,"If it clearly is, it will be treated as an operator; if it is seemingly not, it will be treated as a user function.",MUTATED,5
Modifier mutation,,It is commonly used to define a variable value.,MUTATED,3
Modifier mutation,,"Mathematically, the piecewise condition is very clearly defined.",MUTATED,1
Modifier mutation,,Piecewise is an effective way to define conditional operations in kalgebra.,MUTATED,4
Modifier mutation,,"If we introduce the condition prior to the ?, it will utilize this condition solely if it is indeed true; if it encounters a ? with no preceding condition, it will then enter in the last resort.",MUTATED,5
,,,DUMP,
Modifier mutation,,It can commonly be used to define a container.,MUTATED,2
Modifier mutation,,Extremely useful for working piecewise.,MUTATED,2
Modifier mutation,,"Now, you might curiously ask why the user should even bother about MathML?",MUTATED,3
Modifier mutation,,"That's quite easy. With this tool, we can seamlessly operate on functions like cos(), sin(), any other trigonometric functions, sum(), or product().",MUTATED,6
Modifier mutation,,It really does not matter what kind it is.,MUTATED,3
Modifier mutation,,"We can easily use plus(), times(), and everything which has its specific operator.",MUTATED,3
Modifier mutation,,Kalgebra's console is extremely useful as a calculator.,MUTATED,1
Modifier mutation,,There you actually have a list of the declared variables.,MUTATED,3
Modifier mutation,,"By simply double clicking on them, you will notice a dialog that conveniently lets you alter their values ( just a clever way to trick the log ).",MUTATED,6
,,,DUMP,
Modifier mutation,,Ctrl N swiftly opens a New Window,MUTATED,1
Modifier mutation,,Regularly flushes the log.,MUTATED,1
Modifier mutation,,Ctrl L Slowly Loads the Script,MUTATED,0
Modifier mutation,,Sequentially executes the instructions in a file.,MUTATED,4
Modifier mutation,,It would be nice if you wish to define certain essential libraries or resume some of your previous work diligently.,MUTATED,5
Modifier mutation,,Ctrl G diligently saves the script.,MUTATED,0
Modifier mutation,,Saves the instructions you have carefully typed since the session began for future reuse.,MUTATED,5
Modifier mutation,,"It generates text files, so fixing it should be quite easy by using any text editor, such as Kate.",MUTATED,3
Modifier mutation,,Ctrl S promptly saves the Log,MUTATED,1
Modifier mutation,,"Successfully saves the comprehensive log with all results into an HTML file, allowing easy printing and publishing.",MUTATED,4
